Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date,Unnamed: 0,High,Low,Average
12:56 PM,81.5 °F,61.7 °F,51 °%,North,3.4 °mph,7.2 °mph,30.00 °in,0.00 °in,0.00 °in,7.0,802 w/m²,2022-07-07,,,,
1:01 PM,81.9 °F,61.9 °F,51 °%,NNW,1.8 °mph,4.5 °mph,30.00 °in,0.00 °in,0.00 °in,5.0,604 w/m²,2022-07-07,,,,
1:05 PM,82.0 °F,60.4 °F,48 °%,South,2.9 °mph,5.4 °mph,30.00 °in,0.00 °in,0.00 °in,11.0,1128 w/m²,2022-07-07,,,,
1:11 PM,81.9 °F,59.7 °F,47 °%,ESE,2.5 °mph,3.8 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,513 w/m²,2022-07-07,,,,
1:16 PM,81.7 °F,59.5 °F,47 °%,South,3.1 °mph,7.4 °mph,30.00 °in,0.00 °in,0.00 °in,6.0,695 w/m²,2022-07-07,,,,
1:20 PM,81.7 °F,58.8 °F,46 °%,WNW,1.6 °mph,4.3 °mph,30.00 °in,0.00 °in,0.00 °in,5.0,561 w/m²,2022-07-07,,,,
1:25 PM,81.7 °F,59.5 °F,47 °%,ESE,1.8 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,5.0,566 w/m²,2022-07-07,,,,
1:31 PM,81.7 °F,60.1 °F,48 °%,SSW,2.0 °mph,4.9 °mph,30.00 °in,0.00 °in,0.00 °in,7.0,742 w/m²,2022-07-07,,,,
1:36 PM,81.7 °F,61.2 °F,50 °%,SSE,4.3 °mph,6.9 °mph,29.99 °in,0.00 °in,0.00 °in,6.0,730 w/m²,2022-07-07,,,,
1:40 PM,81.9 °F,60.3 °F,48 °%,NE,4.3 °mph,11.9 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,453 w/m²,2022-07-07,,,,
1:46 PM,81.7 °F,60.1 °F,48 °%,NE,4.9 °mph,7.8 °mph,29.99 °in,0.00 °in,0.00 °in,11.0,1125 w/m²,2022-07-07,,,,
1:50 PM,81.9 °F,59.7 °F,47 °%,NNE,3.1 °mph,7.4 °mph,29.98 °in,0.00 °in,0.00 °in,10.0,1094 w/m²,2022-07-07,,,,
1:56 PM,82.2 °F,59.4 °F,46 °%,ENE,7.8 °mph,11.9 °mph,29.99 °in,0.00 °in,0.00 °in,5.0,583 w/m²,2022-07-07,,,,
2:00 PM,81.9 °F,59.7 °F,47 °%,SSW,0.7 °mph,2.9 °mph,29.99 °in,0.00 °in,0.00 °in,5.0,550 w/m²,2022-07-07,,,,
2:05 PM,82.0 °F,59.2 °F,46 °%,SSW,1.1 °mph,3.6 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,419 w/m²,2022-07-07,,,,
2:10 PM,81.9 °F,59.7 °F,47 °%,South,4.9 °mph,9.6 °mph,29.98 °in,0.00 °in,0.00 °in,6.0,651 w/m²,2022-07-07,,,,
2:15 PM,81.9 °F,59.7 °F,47 °%,ENE,3.6 °mph,5.8 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,368 w/m²,2022-07-07,,,,
2:20 PM,81.9 °F,59.0 °F,46 °%,NNW,0.7 °mph,3.4 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,507 w/m²,2022-07-07,,,,
2:26 PM,82.0 °F,59.9 °F,47 °%,ENE,3.6 °mph,5.6 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,309 w/m²,2022-07-07,,,,
2:30 PM,82.2 °F,59.4 °F,46 °%,West,2.0 °mph,3.4 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,324 w/m²,2022-07-07,,,,
2:35 PM,81.7 °F,59.5 °F,47 °%,East,3.1 °mph,6.3 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,393 w/m²,2022-07-07,,,,
2:40 PM,81.9 °F,59.7 °F,47 °%,NNW,1.3 °mph,3.4 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,438 w/m²,2022-07-07,,,,
2:45 PM,82.2 °F,60.1 °F,47 °%,SSE,1.6 °mph,4.7 °mph,29.98 °in,0.00 °in,0.00 °in,10.0,1054 w/m²,2022-07-07,,,,
2:50 PM,82.6 °F,59.7 °F,46 °%,ESE,1.3 °mph,3.6 °mph,29.98 °in,0.00 °in,0.00 °in,10.0,1012 w/m²,2022-07-07,,,,
2:55 PM,82.4 °F,59.5 °F,46 °%,NW,0.7 °mph,2.5 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,390 w/m²,2022-07-07,,,,
3:00 PM,82.6 °F,59.7 °F,46 °%,South,1.3 °mph,4.7 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,513 w/m²,2022-07-07,,,,
3:05 PM,82.2 °F,59.4 °F,46 °%,NNW,3.8 °mph,7.2 °mph,29.98 °in,0.00 °in,0.00 °in,5.0,513 w/m²,2022-07-07,,,,
3:10 PM,82.6 °F,61.0 °F,48 °%,SSE,3.4 °mph,5.6 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,323 w/m²,2022-07-07,,,,
3:15 PM,82.4 °F,60.1 °F,47 °%,North,3.4 °mph,7.2 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,446 w/m²,2022-07-07,,,,
3:20 PM,82.4 °F,60.8 °F,48 °%,ESE,2.7 °mph,5.1 °mph,29.99 °in,0.00 °in,0.00 °in,9.0,906 w/m²,2022-07-07,,,,
3:26 PM,82.4 °F,63.0 °F,52 °%,ENE,2.9 °mph,6.0 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,529 w/m²,2022-07-07,,,,
3:31 PM,82.6 °F,63.7 °F,53 °%,ENE,5.8 °mph,9.6 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,944 w/m²,2022-07-07,,,,
3:35 PM,82.8 °F,63.9 °F,53 °%,SSW,2.2 °mph,5.4 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,950 w/m²,2022-07-07,,,,
3:40 PM,82.4 °F,63.5 °F,53 °%,SE,3.4 °mph,7.4 °mph,29.99 °in,0.00 °in,0.00 °in,2.0,293 w/m²,2022-07-07,,,,
3:45 PM,82.0 °F,63.1 °F,53 °%,ESE,4.0 °mph,9.6 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,490 w/m²,2022-07-07,,,,
3:50 PM,82.2 °F,63.3 °F,53 °%,NE,2.2 °mph,4.0 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,467 w/m²,2022-07-07,,,,
3:55 PM,82.4 °F,64.0 °F,54 °%,South,0.7 °mph,2.9 °mph,29.99 °in,0.00 °in,0.00 °in,3.0,395 w/m²,2022-07-07,,,,
4:00 PM,82.0 °F,63.1 °F,53 °%,,1.8 °mph,5.8 °mph,29.99 °in,0.00 °in,0.00 °in,3.0,395 w/m²,2022-07-07,,,,
4:05 PM,82.0 °F,63.7 °F,54 °%,ESE,5.6 °mph,9.8 °mph,29.99 °in,0.00 °in,0.00 °in,9.0,910 w/m²,2022-07-07,,,,
4:10 PM,82.0 °F,63.7 °F,54 °%,SE,6.3 °mph,12.5 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,452 w/m²,2022-07-07,,,,
4:15 PM,82.0 °F,63.7 °F,54 °%,SSW,2.5 °mph,5.8 °mph,29.99 °in,0.00 °in,0.00 °in,3.0,350 w/m²,2022-07-07,,,,
4:20 PM,81.7 °F,63.5 °F,54 °%,NE,4.5 °mph,8.1 °mph,29.99 °in,0.00 °in,0.00 °in,6.0,631 w/m²,2022-07-07,,,,
4:25 PM,81.9 °F,63.7 °F,54 °%,East,2.5 °mph,5.4 °mph,29.99 °in,0.00 °in,0.00 °in,7.0,706 w/m²,2022-07-07,,,,
4:30 PM,81.7 °F,63.5 °F,54 °%,ENE,2.0 °mph,6.7 °mph,29.99 °in,0.00 °in,0.00 °in,7.0,700 w/m²,2022-07-07,,,,
4:35 PM,81.9 °F,63.7 °F,54 °%,NW,2.0 °mph,4.3 °mph,29.99 °in,0.00 °in,0.00 °in,7.0,683 w/m²,2022-07-07,,,,
4:40 PM,81.7 °F,63.5 °F,54 °%,South,1.3 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,6.0,645 w/m²,2022-07-07,,,,
4:45 PM,81.7 °F,63.0 °F,53 °%,ESE,6.7 °mph,10.7 °mph,29.99 °in,0.00 °in,0.00 °in,6.0,636 w/m²,2022-07-07,,,,
4:54 PM,81.9 °F,62.8 °F,53 °%,East,4.8 °mph,10.2 °mph,29.99 °in,0.00 °in,0.00 °in,6.0,627 w/m²,2022-07-07,,,,
4:59 PM,81.7 °F,63.0 °F,53 °%,SSW,1.6 °mph,2.7 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,465 w/m²,2022-07-07,,,,
5:09 PM,81.8 °F,63.1 °F,53 °%,SE,4.2 °mph,7.4 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,373 w/m²,2022-07-07,,,,
5:14 PM,81.7 °F,63.0 °F,53 °%,SE,3.4 °mph,6.9 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,269 w/m²,2022-07-07,,,,
5:19 PM,81.5 °F,63.3 °F,54 °%,SSE,3.1 °mph,8.1 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,401 w/m²,2022-07-07,,,,
5:24 PM,81.3 °F,63.1 °F,54 °%,East,5.1 °mph,7.2 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,405 w/m²,2022-07-07,,,,
5:29 PM,81.5 °F,63.3 °F,54 °%,SE,2.0 °mph,4.5 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,282 w/m²,2022-07-07,,,,
5:34 PM,81.0 °F,63.3 °F,55 °%,East,3.1 °mph,8.5 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,219 w/m²,2022-07-07,,,,
5:39 PM,80.8 °F,64.2 °F,57 °%,SW,3.1 °mph,5.8 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,239 w/m²,2022-07-07,,,,
5:44 PM,80.8 °F,63.1 °F,55 °%,ENE,1.3 °mph,4.7 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,206 w/m²,2022-07-07,,,,
5:49 PM,80.8 °F,62.6 °F,54 °%,WNW,2.5 °mph,4.9 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,183 w/m²,2022-07-07,,,,
5:53 PM,80.4 °F,62.8 °F,55 °%,West,0.4 °mph,1.8 °mph,29.98 °in,0.00 °in,0.00 °in,1.0,163 w/m²,2022-07-07,,,,
5:59 PM,80.4 °F,62.8 °F,55 °%,WSW,2.0 °mph,3.6 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,183 w/m²,2022-07-07,,,,
6:05 PM,80.2 °F,63.7 °F,57 °%,SSW,1.3 °mph,2.5 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,196 w/m²,2022-07-07,,,,
6:14 PM,80.3 °F,63.8 °F,57 °%,South,0.6 °mph,2.1 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,203 w/m²,2022-07-07,,,,
6:18 PM,80.4 °F,63.9 °F,57 °%,East,2.2 °mph,5.4 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,203 w/m²,2022-07-07,,,,
6:24 PM,80.6 °F,64.0 °F,57 °%,ENE,4.9 °mph,7.6 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,209 w/m²,2022-07-07,,,,
6:29 PM,80.2 °F,63.7 °F,57 °%,SE,2.7 °mph,7.4 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,192 w/m²,2022-07-07,,,,
6:34 PM,80.2 °F,64.0 °F,58 °%,ENE,5.4 °mph,8.7 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,194 w/m²,2022-07-07,,,,
6:40 PM,79.9 °F,63.9 °F,58 °%,NW,1.1 °mph,4.5 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,165 w/m²,2022-07-07,,,,
6:45 PM,79.9 °F,63.9 °F,58 °%,East,2.5 °mph,5.4 °mph,29.98 °in,0.00 °in,0.00 °in,3.0,243 w/m²,2022-07-07,,,,
6:50 PM,79.7 °F,64.0 °F,59 °%,South,2.0 °mph,4.5 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,194 w/m²,2022-07-07,,,,
6:55 PM,79.7 °F,64.0 °F,59 °%,SE,3.4 °mph,5.8 °mph,29.98 °in,0.00 °in,0.00 °in,2.0,201 w/m²,2022-07-07,,,,
7:00 PM,79.7 °F,63.7 °F,58 °%,SSW,1.8 °mph,3.8 °mph,29.98 °in,0.00 °in,0.00 °in,1.0,90 w/m²,2022-07-07,,,,
7:05 PM,79.5 °F,63.9 °F,59 °%,South,3.1 °mph,8.9 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,130 w/m²,2022-07-07,,,,
7:11 PM,79.2 °F,63.1 °F,58 °%,SE,3.8 °mph,8.5 °mph,29.99 °in,0.00 °in,0.00 °in,2.0,172 w/m²,2022-07-07,,,,
7:15 PM,79.5 °F,63.5 °F,58 °%,SE,3.1 °mph,6.3 °mph,29.99 °in,0.00 °in,0.00 °in,2.0,175 w/m²,2022-07-07,,,,
7:21 PM,79.3 °F,63.9 °F,59 °%,NE,3.6 °mph,7.4 °mph,29.99 °in,0.00 °in,0.00 °in,2.0,145 w/m²,2022-07-07,,,,
7:26 PM,79.0 °F,63.5 °F,59 °%,SW,2.7 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,84 w/m²,2022-07-07,,,,
7:31 PM,78.8 °F,63.3 °F,59 °%,West,1.1 °mph,3.1 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,51 w/m²,2022-07-07,,,,
7:35 PM,78.8 °F,63.3 °F,59 °%,ENE,2.5 °mph,5.6 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,58 w/m²,2022-07-07,,,,
7:41 PM,78.8 °F,63.3 °F,59 °%,East,4.7 °mph,7.4 °mph,29.98 °in,0.00 °in,0.00 °in,1.0,51 w/m²,2022-07-07,,,,
7:46 PM,79.0 °F,63.5 °F,59 °%,ESE,2.0 °mph,6.0 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,46 w/m²,2022-07-07,,,,
7:51 PM,78.8 °F,62.8 °F,58 °%,South,2.9 °mph,8.7 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,40 w/m²,2022-07-07,,,,
7:55 PM,78.6 °F,62.6 °F,58 °%,SE,1.3 °mph,4.3 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,31 w/m²,2022-07-07,,,,
8:00 PM,78.8 °F,62.8 °F,58 °%,NE,0.9 °mph,2.5 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,28 w/m²,2022-07-07,,,,
8:05 PM,78.6 °F,62.6 °F,58 °%,NE,4.0 °mph,6.3 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,23 w/m²,2022-07-07,,,,
8:11 PM,78.3 °F,62.2 °F,58 °%,SE,0.4 °mph,2.0 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,19 w/m²,2022-07-07,,,,
8:15 PM,78.1 °F,62.1 °F,58 °%,North,0.2 °mph,1.6 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,13 w/m²,2022-07-07,,,,
8:21 PM,78.1 °F,62.1 °F,58 °%,West,1.3 °mph,3.1 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,8 w/m²,2022-07-07,,,,
8:26 PM,77.9 °F,61.9 °F,58 °%,NE,0.7 °mph,2.9 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,5 w/m²,2022-07-07,,,,
8:31 PM,77.9 °F,61.9 °F,58 °%,NE,4.0 °mph,6.7 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,3 w/m²,2022-07-07,,,,
8:36 PM,77.9 °F,62.4 °F,59 °%,NE,3.6 °mph,7.2 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,2 w/m²,2022-07-07,,,,
8:41 PM,77.7 °F,62.8 °F,60 °%,NNE,1.8 °mph,4.9 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,1 w/m²,2022-07-07,,,,
8:46 PM,77.4 °F,62.4 °F,60 °%,SE,2.5 °mph,4.9 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
8:51 PM,77.5 °F,63.0 °F,61 °%,East,3.1 °mph,5.1 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
8:56 PM,77.5 °F,63.0 °F,61 °%,East,1.8 °mph,4.5 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:01 PM,77.4 °F,63.3 °F,62 °%,NE,3.8 °mph,7.2 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:05 PM,77.0 °F,63.0 °F,62 °%,WNW,1.3 °mph,4.3 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:11 PM,77.0 °F,63.9 °F,64 °%,SSE,2.2 °mph,3.6 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:16 PM,77.0 °F,63.9 °F,64 °%,North,1.3 °mph,3.1 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:21 PM,76.8 °F,63.7 °F,64 °%,East,2.2 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:26 PM,76.8 °F,64.2 °F,65 °%,SE,3.4 °mph,7.8 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:31 PM,76.6 °F,64.4 °F,66 °%,ESE,2.5 °mph,3.6 °mph,29.99 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:36 PM,76.6 °F,64.0 °F,65 °%,ENE,1.8 °mph,4.3 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:41 PM,76.5 °F,64.2 °F,66 °%,South,2.0 °mph,3.1 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:46 PM,76.6 °F,64.4 °F,66 °%,SE,3.6 °mph,5.4 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:51 PM,76.3 °F,64.0 °F,66 °%,NW,0.7 °mph,3.1 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
9:56 PM,76.3 °F,64.0 °F,66 °%,SE,2.2 °mph,3.6 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:01 PM,75.9 °F,63.7 °F,66 °%,SW,1.6 °mph,3.6 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:05 PM,75.9 °F,63.7 °F,66 °%,East,0.9 °mph,2.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:11 PM,75.7 °F,63.5 °F,66 °%,SSW,2.0 °mph,3.1 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:16 PM,75.7 °F,63.5 °F,66 °%,West,0.2 °mph,1.8 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:21 PM,75.9 °F,64.2 °F,67 °%,East,4.7 °mph,6.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:26 PM,75.9 °F,63.7 °F,66 °%,North,0.0 °mph,0.7 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:31 PM,76.1 °F,63.9 °F,66 °%,SSE,1.6 °mph,2.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:36 PM,75.9 °F,63.7 °F,66 °%,ENE,0.4 °mph,2.0 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:41 PM,75.6 °F,63.3 °F,66 °%,SE,0.2 °mph,1.3 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:46 PM,75.7 °F,64.0 °F,67 °%,ESE,5.4 °mph,7.2 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:51 PM,75.6 °F,63.9 °F,67 °%,WSW,1.1 °mph,2.7 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
10:56 PM,75.6 °F,63.9 °F,67 °%,NE,0.2 °mph,1.3 °mph,30.00 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:01 PM,75.6 °F,64.2 °F,68 °%,ENE,1.3 °mph,4.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:05 PM,75.6 °F,64.2 °F,68 °%,NNE,0.4 °mph,2.0 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:11 PM,75.7 °F,64.4 °F,68 °%,East,1.1 °mph,4.3 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:16 PM,75.7 °F,64.4 °F,68 °%,SE,1.8 °mph,3.8 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:21 PM,75.6 °F,64.8 °F,69 °%,SSW,0.4 °mph,2.0 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:26 PM,75.4 °F,64.6 °F,69 °%,SW,1.6 °mph,3.1 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:31 PM,75.0 °F,64.2 °F,69 °%,NW,0.7 °mph,2.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:36 PM,75.4 °F,64.6 °F,69 °%,SSE,2.0 °mph,3.1 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:41 PM,75.2 °F,64.4 °F,69 °%,WSW,0.7 °mph,2.7 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:46 PM,74.8 °F,64.0 °F,69 °%,WSW,0.9 °mph,2.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:51 PM,74.8 °F,64.0 °F,69 °%,WSW,0.9 °mph,3.4 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
11:55 PM,74.8 °F,64.8 °F,71 °%,SSW,0.4 °mph,1.6 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-07,,,,
,,,,,,,,,,,,2022-07-08,,,,
12:01 AM,75.0 °F,64.9 °F,71 °%,SE,3.1 °mph,6.3 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:05 AM,75.2 °F,64.4 °F,69 °%,ENE,0.4 °mph,2.0 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:10 AM,75.0 °F,64.9 °F,71 °%,NW,1.1 °mph,2.0 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:16 AM,75.0 °F,64.2 °F,69 °%,WSW,0.4 °mph,2.0 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:20 AM,75.0 °F,63.7 °F,68 °%,North,0.0 °mph,0.0 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:25 AM,75.0 °F,64.2 °F,69 °%,West,1.8 °mph,3.6 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:31 AM,74.8 °F,64.8 °F,71 °%,WSW,0.9 °mph,2.2 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:36 AM,75.0 °F,65.3 °F,72 °%,WNW,2.2 °mph,3.1 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:41 AM,75.0 °F,65.3 °F,72 °%,SW,1.3 °mph,2.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:45 AM,74.8 °F,65.1 °F,72 °%,WNW,2.0 °mph,2.7 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:50 AM,74.8 °F,65.1 °F,72 °%,WNW,2.0 °mph,3.6 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
12:55 AM,74.5 °F,65.3 °F,73 °%,WNW,1.6 °mph,2.5 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:01 AM,74.5 °F,64.9 °F,72 °%,WNW,3.4 °mph,4.3 °mph,30.02 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:05 AM,74.5 °F,64.9 °F,72 °%,WNW,1.6 °mph,3.1 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:11 AM,74.5 °F,64.9 °F,72 °%,WNW,1.8 °mph,3.1 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:16 AM,74.5 °F,64.9 °F,72 °%,WSW,0.9 °mph,2.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:20 AM,74.5 °F,64.9 °F,72 °%,WNW,1.3 °mph,2.2 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:26 AM,74.5 °F,65.3 °F,73 °%,NW,1.8 °mph,3.8 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:31 AM,74.3 °F,65.1 °F,73 °%,WNW,1.3 °mph,2.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:35 AM,74.1 °F,64.9 °F,73 °%,WNW,1.3 °mph,2.2 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:40 AM,74.1 °F,65.3 °F,74 °%,WNW,0.4 °mph,2.2 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:46 AM,74.1 °F,65.3 °F,74 °%,WNW,1.6 °mph,2.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:51 AM,74.1 °F,65.3 °F,74 °%,WNW,2.5 °mph,3.4 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
1:55 AM,74.1 °F,65.3 °F,74 °%,WNW,1.3 °mph,2.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
2:01 AM,73.9 °F,65.5 °F,75 °%,WNW,1.3 °mph,2.7 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
2:05 AM,73.9 °F,65.5 °F,75 °%,NW,3.1 °mph,4.5 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
2:11 AM,73.9 °F,65.5 °F,75 °%,North,0.0 °mph,0.9 °mph,30.01 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-08,,,,
